KOMK;BYST;ALDER;KØN;TID;INDHOLD
Holbæk;50.000-99.999 indbyggere;60 år;Mænd;2023;0
Holbæk;50.000-99.999 indbyggere;60 år;Kvinder;2023;0
Holbæk;20.000-49.999 indbyggere;20 år;Mænd;2023;218
Holbæk;20.000-49.999 indbyggere;20 år;Kvinder;2023;209
Holbæk;20.000-49.999 indbyggere;25 år;Mænd;2023;151
Holbæk;20.000-49.999 indbyggere;25 år;Kvinder;2023;169
Holbæk;20.000-49.999 indbyggere;30 år;Mænd;2023;152
Holbæk;20.000-49.999 indbyggere;30 år;Kvinder;2023;167
Holbæk;20.000-49.999 indbyggere;35 år;Mænd;2023;161
Holbæk;20.000-49.999 indbyggere;35 år;Kvinder;2023;153
Holbæk;20.000-49.999 indbyggere;40 år;Mænd;2023;166
Holbæk;20.000-49.999 indbyggere;40 år;Kvinder;2023;160
Holbæk;20.000-49.999 indbyggere;45 år;Mænd;2023;143
Holbæk;20.000-49.999 indbyggere;45 år;Kvinder;2023;168
Holbæk;20.000-49.999 indbyggere;50 år;Mænd;2023;179
Holbæk;20.000-49.999 indbyggere;50 år;Kvinder;2023;228
Holbæk;20.000-49.999 indbyggere;55 år;Mænd;2023;215
Holbæk;20.000-49.999 indbyggere;55 år;Kvinder;2023;227
Holbæk;20.000-49.999 indbyggere;60 år;Mænd;2023;186
Holbæk;20.000-49.999 indbyggere;60 år;Kvinder;2023;203
Holbæk;10.000-19.999 indbyggere;20 år;Mænd;2023;0
Holbæk;10.000-19.999 indbyggere;20 år;Kvinder;2023;0
Holbæk;10.000-19.999 indbyggere;25 år;Mænd;2023;0
Holbæk;10.000-19.999 indbyggere;25 år;Kvinder;2023;0
Holbæk;10.000-19.999 indbyggere;30 år;Mænd;2023;0
Holbæk;10.000-19.999 indbyggere;30 år;Kvinder;2023;0
Holbæk;10.000-19.999 indbyggere;35 år;Mænd;2023;0
Holbæk;10.000-19.999 indbyggere;35 år;Kvinder;2023;0
Holbæk;10.000-19.999 indbyggere;40 år;Mænd;2023;0
Holbæk;10.000-19.999 indbyggere;40 år;Kvinder;2023;0
Holbæk;10.000-19.999 indbyggere;45 år;Mænd;2023;0
Holbæk;10.000-19.999 indbyggere;45 år;Kvinder;2023;0
Holbæk;10.000-19.999 indbyggere;50 år;Mænd;2023;0
Holbæk;10.000-19.999 indbyggere;50 år;Kvinder;2023;0
Holbæk;10.000-19.999 indbyggere;55 år;Mænd;2023;0
Holbæk;10.000-19.999 indbyggere;55 år;Kvinder;2023;0
Holbæk;10.000-19.999 indbyggere;60 år;Mænd;2023;0
Holbæk;10.000-19.999 indbyggere;60 år;Kvinder;2023;0
Holbæk;5.000-9.999 indbyggere;20 år;Mænd;2023;0
Holbæk;5.000-9.999 indbyggere;20 år;Kvinder;2023;0
Holbæk;5.000-9.999 indbyggere;25 år;Mænd;2023;0
Holbæk;5.000-9.999 indbyggere;25 år;Kvinder;2023;0
Holbæk;5.000-9.999 indbyggere;30 år;Mænd;2023;0
Holbæk;5.000-9.999 indbyggere;30 år;Kvinder;2023;0
Holbæk;5.000-9.999 indbyggere;35 år;Mænd;2023;0
Holbæk;5.000-9.999 indbyggere;35 år;Kvinder;2023;0
Holbæk;5.000-9.999 indbyggere;40 år;Mænd;2023;0
Holbæk;5.000-9.999 indbyggere;40 år;Kvinder;2023;0
Holbæk;5.000-9.999 indbyggere;45 år;Mænd;2023;0
Holbæk;5.000-9.999 indbyggere;45 år;Kvinder;2023;0
Holbæk;5.000-9.999 indbyggere;50 år;Mænd;2023;0
Holbæk;5.000-9.999 indbyggere;50 år;Kvinder;2023;0
Holbæk;5.000-9.999 indbyggere;55 år;Mænd;2023;0
Holbæk;5.000-9.999 indbyggere;55 år;Kvinder;2023;0
Holbæk;5.000-9.999 indbyggere;60 år;Mænd;2023;0
Holbæk;5.000-9.999 indbyggere;60 år;Kvinder;2023;0
Holbæk;2.000-4.999 indbyggere;20 år;Mænd;2023;105
Holbæk;2.000-4.999 indbyggere;20 år;Kvinder;2023;86
Holbæk;2.000-4.999 indbyggere;25 år;Mænd;2023;60
Holbæk;2.000-4.999 indbyggere;25 år;Kvinder;2023;55
Holbæk;2.000-4.999 indbyggere;30 år;Mænd;2023;88
Holbæk;2.000-4.999 indbyggere;30 år;Kvinder;2023;83
Holbæk;2.000-4.999 indbyggere;35 år;Mænd;2023;85
Holbæk;2.000-4.999 indbyggere;35 år;Kvinder;2023;91
Holbæk;2.000-4.999 indbyggere;40 år;Mænd;2023;97
Holbæk;2.000-4.999 indbyggere;40 år;Kvinder;2023;80
Holbæk;2.000-4.999 indbyggere;45 år;Mænd;2023;105
Holbæk;2.000-4.999 indbyggere;45 år;Kvinder;2023;94
Holbæk;2.000-4.999 indbyggere;50 år;Mænd;2023;108
Holbæk;2.000-4.999 indbyggere;50 år;Kvinder;2023;125
Holbæk;2.000-4.999 indbyggere;55 år;Mænd;2023;135
Holbæk;2.000-4.999 indbyggere;55 år;Kvinder;2023;123
Holbæk;2.000-4.999 indbyggere;60 år;Mænd;2023;91
Holbæk;2.000-4.999 indbyggere;60 år;Kvinder;2023;108
Holbæk;1.000-1.999 indbyggere;20 år;Mænd;2023;48
Holbæk;1.000-1.999 indbyggere;20 år;Kvinder;2023;41
Holbæk;1.000-1.999 indbyggere;25 år;Mænd;2023;34
Holbæk;1.000-1.999 indbyggere;25 år;Kvinder;2023;31
Holbæk;1.000-1.999 indbyggere;30 år;Mænd;2023;42
Holbæk;1.000-1.999 indbyggere;30 år;Kvinder;2023;47
Holbæk;1.000-1.999 indbyggere;35 år;Mænd;2023;55
Holbæk;1.000-1.999 indbyggere;35 år;Kvinder;2023;58
Holbæk;1.000-1.999 indbyggere;40 år;Mænd;2023;53
Holbæk;1.000-1.999 indbyggere;40 år;Kvinder;2023;53
Holbæk;1.000-1.999 indbyggere;45 år;Mænd;2023;52
Holbæk;1.000-1.999 indbyggere;45 år;Kvinder;2023;55
Holbæk;1.000-1.999 indbyggere;50 år;Mænd;2023;54
Holbæk;1.000-1.999 indbyggere;50 år;Kvinder;2023;55
Holbæk;1.000-1.999 indbyggere;55 år;Mænd;2023;73
Holbæk;1.000-1.999 indbyggere;55 år;Kvinder;2023;57
Holbæk;1.000-1.999 indbyggere;60 år;Mænd;2023;54
Holbæk;1.000-1.999 indbyggere;60 år;Kvinder;2023;71
Holbæk;500-999 indbyggere;20 år;Mænd;2023;16
Holbæk;500-999 indbyggere;20 år;Kvinder;2023;13
Holbæk;500-999 indbyggere;25 år;Mænd;2023;9
Holbæk;500-999 indbyggere;25 år;Kvinder;2023;11
Holbæk;500-999 indbyggere;30 år;Mænd;2023;20
Holbæk;500-999 indbyggere;30 år;Kvinder;2023;14
Holbæk;500-999 indbyggere;35 år;Mænd;2023;13
Holbæk;500-999 indbyggere;35 år;Kvinder;2023;13
Holbæk;500-999 indbyggere;40 år;Mænd;2023;14
Holbæk;500-999 indbyggere;40 år;Kvinder;2023;18
Holbæk;500-999 indbyggere;45 år;Mænd;2023;20
Holbæk;500-999 indbyggere;45 år;Kvinder;2023;16
Holbæk;500-999 indbyggere;50 år;Mænd;2023;20
Holbæk;500-999 indbyggere;50 år;Kvinder;2023;22
Holbæk;500-999 indbyggere;55 år;Mænd;2023;26
Holbæk;500-999 indbyggere;55 år;Kvinder;2023;14
Holbæk;500-999 indbyggere;60 år;Mænd;2023;24
Holbæk;500-999 indbyggere;60 år;Kvinder;2023;17
Holbæk;250-499 indbyggere;20 år;Mænd;2023;20
Holbæk;250-499 indbyggere;20 år;Kvinder;2023;12
Holbæk;250-499 indbyggere;25 år;Mænd;2023;16
Holbæk;250-499 indbyggere;25 år;Kvinder;2023;8
Holbæk;250-499 indbyggere;30 år;Mænd;2023;17
Holbæk;250-499 indbyggere;30 år;Kvinder;2023;21
Holbæk;250-499 indbyggere;35 år;Mænd;2023;18
Holbæk;250-499 indbyggere;35 år;Kvinder;2023;18
Holbæk;250-499 indbyggere;40 år;Mænd;2023;20
Holbæk;250-499 indbyggere;40 år;Kvinder;2023;14
Holbæk;250-499 indbyggere;45 år;Mænd;2023;27
Holbæk;250-499 indbyggere;45 år;Kvinder;2023;19
Holbæk;250-499 indbyggere;50 år;Mænd;2023;27
Holbæk;250-499 indbyggere;50 år;Kvinder;2023;28
Holbæk;250-499 indbyggere;55 år;Mænd;2023;26
Holbæk;250-499 indbyggere;55 år;Kvinder;2023;20
Holbæk;250-499 indbyggere;60 år;Mænd;2023;21
Holbæk;250-499 indbyggere;60 år;Kvinder;2023;11
Holbæk;200-249 indbyggere;20 år;Mænd;2023;1
Holbæk;200-249 indbyggere;20 år;Kvinder;2023;4
Holbæk;200-249 indbyggere;25 år;Mænd;2023;0
Holbæk;200-249 indbyggere;25 år;Kvinder;2023;0
Holbæk;200-249 indbyggere;30 år;Mænd;2023;3
Holbæk;200-249 indbyggere;30 år;Kvinder;2023;1
Holbæk;200-249 indbyggere;35 år;Mænd;2023;0
Holbæk;200-249 indbyggere;35 år;Kvinder;2023;3
Holbæk;200-249 indbyggere;40 år;Mænd;2023;2
Holbæk;200-249 indbyggere;40 år;Kvinder;2023;5
Holbæk;200-249 indbyggere;45 år;Mænd;2023;2
Holbæk;200-249 indbyggere;45 år;Kvinder;2023;2
Holbæk;200-249 indbyggere;50 år;Mænd;2023;3
Holbæk;200-249 indbyggere;50 år;Kvinder;2023;2
Holbæk;200-249 indbyggere;55 år;Mænd;2023;4
Holbæk;200-249 indbyggere;55 år;Kvinder;2023;5
Holbæk;200-249 indbyggere;60 år;Mænd;2023;6
Holbæk;200-249 indbyggere;60 år;Kvinder;2023;4
Holbæk;Landdistrikter;20 år;Mænd;2023;81
Holbæk;Landdistrikter;20 år;Kvinder;2023;50
Holbæk;Landdistrikter;25 år;Mænd;2023;52
Holbæk;Landdistrikter;25 år;Kvinder;2023;38
Holbæk;Landdistrikter;30 år;Mænd;2023;75
Holbæk;Landdistrikter;30 år;Kvinder;2023;68
Holbæk;Landdistrikter;35 år;Mænd;2023;65
Holbæk;Landdistrikter;35 år;Kvinder;2023;56
Holbæk;Landdistrikter;40 år;Mænd;2023;72
Holbæk;Landdistrikter;40 år;Kvinder;2023;64
Holbæk;Landdistrikter;45 år;Mænd;2023;90
Holbæk;Landdistrikter;45 år;Kvinder;2023;73
Holbæk;Landdistrikter;50 år;Mænd;2023;104
Holbæk;Landdistrikter;50 år;Kvinder;2023;88
Holbæk;Landdistrikter;55 år;Mænd;2023;121
Holbæk;Landdistrikter;55 år;Kvinder;2023;117
Holbæk;Landdistrikter;60 år;Mænd;2023;122
Holbæk;Landdistrikter;60 år;Kvinder;2023;108
Holbæk;Uden fast bopæl;20 år;Mænd;2023;0
Holbæk;Uden fast bopæl;20 år;Kvinder;2023;0
Holbæk;Uden fast bopæl;25 år;Mænd;2023;2
Holbæk;Uden fast bopæl;25 år;Kvinder;2023;0
Holbæk;Uden fast bopæl;30 år;Mænd;2023;0
Holbæk;Uden fast bopæl;30 år;Kvinder;2023;0
Holbæk;Uden fast bopæl;35 år;Mænd;2023;1
Holbæk;Uden fast bopæl;35 år;Kvinder;2023;0
Holbæk;Uden fast bopæl;40 år;Mænd;2023;3
Holbæk;Uden fast bopæl;40 år;Kvinder;2023;1
Holbæk;Uden fast bopæl;45 år;Mænd;2023;1
Holbæk;Uden fast bopæl;45 år;Kvinder;2023;0
Holbæk;Uden fast bopæl;50 år;Mænd;2023;0
Holbæk;Uden fast bopæl;50 år;Kvinder;2023;0
Holbæk;Uden fast bopæl;55 år;Mænd;2023;3
Holbæk;Uden fast bopæl;55 år;Kvinder;2023;0
Holbæk;Uden fast bopæl;60 år;Mænd;2023;0
Holbæk;Uden fast bopæl;60 år;Kvinder;2023;1
Kalundborg;Hovedstadsområdet;20 år;Mænd;2023;0
Kalundborg;Hovedstadsområdet;20 år;Kvinder;2023;0
Kalundborg;Hovedstadsområdet;25 år;Mænd;2023;0
Kalundborg;Hovedstadsområdet;25 år;Kvinder;2023;0
Kalundborg;Hovedstadsområdet;30 år;Mænd;2023;0
Kalundborg;Hovedstadsområdet;30 år;Kvinder;2023;0
Kalundborg;Hovedstadsområdet;35 år;Mænd;2023;0
Kalundborg;Hovedstadsområdet;35 år;Kvinder;2023;0
Kalundborg;Hovedstadsområdet;40 år;Mænd;2023;0
Kalundborg;Hovedstadsområdet;40 år;Kvinder;2023;0
Kalundborg;Hovedstadsområdet;45 år;Mænd;2023;0
Kalundborg;Hovedstadsområdet;45 år;Kvinder;2023;0
Kalundborg;Hovedstadsområdet;50 år;Mænd;2023;0
Kalundborg;Hovedstadsområdet;50 år;Kvinder;2023;0
Kalundborg;Hovedstadsområdet;55 år;Mænd;2023;0
Kalundborg;Hovedstadsområdet;55 år;Kvinder;2023;0
Kalundborg;Hovedstadsområdet;60 år;Mænd;2023;0
Kalundborg;Hovedstadsområdet;60 år;Kvinder;2023;0
Kalundborg;100.000 indbyggere og derover;20 år;Mænd;2023;0
Kalundborg;100.000 indbyggere og derover;20 år;Kvinder;2023;0
Kalundborg;100.000 indbyggere og derover;25 år;Mænd;2023;0
Kalundborg;100.000 indbyggere og derover;25 år;Kvinder;2023;0
Kalundborg;100.000 indbyggere og derover;30 år;Mænd;2023;0
Kalundborg;100.000 indbyggere og derover;30 år;Kvinder;2023;0
Kalundborg;100.000 indbyggere og derover;35 år;Mænd;2023;0
Kalundborg;100.000 indbyggere og derover;35 år;Kvinder;2023;0
Kalundborg;100.000 indbyggere og derover;40 år;Mænd;2023;0
Kalundborg;100.000 indbyggere og derover;40 år;Kvinder;2023;0
Kalundborg;100.000 indbyggere og derover;45 år;Mænd;2023;0
Kalundborg;100.000 indbyggere og derover;45 år;Kvinder;2023;0
Kalundborg;100.000 indbyggere og derover;50 år;Mænd;2023;0
Kalundborg;100.000 indbyggere og derover;50 år;Kvinder;2023;0
Kalundborg;100.000 indbyggere og derover;55 år;Mænd;2023;0
Kalundborg;100.000 indbyggere og derover;55 år;Kvinder;2023;0
Kalundborg;100.000 indbyggere og derover;60 år;Mænd;2023;0
Kalundborg;100.000 indbyggere og derover;60 år;Kvinder;2023;0
Kalundborg;50.000-99.999 indbyggere;20 år;Mænd;2023;0
Kalundborg;50.000-99.999 indbyggere;20 år;Kvinder;2023;0
Kalundborg;50.000-99.999 indbyggere;25 år;Mænd;2023;0
Kalundborg;50.000-99.999 indbyggere;25 år;Kvinder;2023;0
Kalundborg;50.000-99.999 indbyggere;30 år;Mænd;2023;0
Kalundborg;50.000-99.999 indbyggere;30 år;Kvinder;2023;0
Kalundborg;50.000-99.999 indbyggere;35 år;Mænd;2023;0
Kalundborg;50.000-99.999 indbyggere;35 år;Kvinder;2023;0
Kalundborg;50.000-99.999 indbyggere;40 år;Mænd;2023;0
Kalundborg;50.000-99.999 indbyggere;40 år;Kvinder;2023;0
Kalundborg;50.000-99.999 indbyggere;45 år;Mænd;2023;0
Kalundborg;50.000-99.999 indbyggere;45 år;Kvinder;2023;0
Kalundborg;50.000-99.999 indbyggere;50 år;Mænd;2023;0
Kalundborg;50.000-99.999 indbyggere;50 år;Kvinder;2023;0
Kalundborg;50.000-99.999 indbyggere;55 år;Mænd;2023;0
Kalundborg;50.000-99.999 indbyggere;55 år;Kvinder;2023;0
Kalundborg;50.000-99.999 indbyggere;60 år;Mænd;2023;0
Kalundborg;50.000-99.999 indbyggere;60 år;Kvinder;2023;0
Kalundborg;20.000-49.999 indbyggere;20 år;Mænd;2023;0
Kalundborg;20.000-49.999 indbyggere;20 år;Kvinder;2023;0
Kalundborg;20.000-49.999 indbyggere;25 år;Mænd;2023;0
Kalundborg;20.000-49.999 indbyggere;25 år;Kvinder;2023;0
Kalundborg;20.000-49.999 indbyggere;30 år;Mænd;2023;0
Kalundborg;20.000-49.999 indbyggere;30 år;Kvinder;2023;0
Kalundborg;20.000-49.999 indbyggere;35 år;Mænd;2023;0
Kalundborg;20.000-49.999 indbyggere;35 år;Kvinder;2023;0
Kalundborg;20.000-49.999 indbyggere;40 år;Mænd;2023;0
Kalundborg;20.000-49.999 indbyggere;40 år;Kvinder;2023;0
Kalundborg;20.000-49.999 indbyggere;45 år;Mænd;2023;0
Kalundborg;20.000-49.999 indbyggere;45 år;Kvinder;2023;0
Kalundborg;20.000-49.999 indbyggere;50 år;Mænd;2023;0
Kalundborg;20.000-49.999 indbyggere;50 år;Kvinder;2023;0
Kalundborg;20.000-49.999 indbyggere;55 år;Mænd;2023;0
Kalundborg;20.000-49.999 indbyggere;55 år;Kvinder;2023;0
Kalundborg;20.000-49.999 indbyggere;60 år;Mænd;2023;0
Kalundborg;20.000-49.999 indbyggere;60 år;Kvinder;2023;0
Kalundborg;10.000-19.999 indbyggere;20 år;Mænd;2023;102
Kalundborg;10.000-19.999 indbyggere;20 år;Kvinder;2023;114
Kalundborg;10.000-19.999 indbyggere;25 år;Mænd;2023;70
Kalundborg;10.000-19.999 indbyggere;25 år;Kvinder;2023;62
Kalundborg;10.000-19.999 indbyggere;30 år;Mænd;2023;88
Kalundborg;10.000-19.999 indbyggere;30 år;Kvinder;2023;76
Kalundborg;10.000-19.999 indbyggere;35 år;Mænd;2023;77
Kalundborg;10.000-19.999 indbyggere;35 år;Kvinder;2023;89
Kalundborg;10.000-19.999 indbyggere;40 år;Mænd;2023;64
Kalundborg;10.000-19.999 indbyggere;40 år;Kvinder;2023;101
Kalundborg;10.000-19.999 indbyggere;45 år;Mænd;2023;102
Kalundborg;10.000-19.999 indbyggere;45 år;Kvinder;2023;102
Kalundborg;10.000-19.999 indbyggere;50 år;Mænd;2023;128
Kalundborg;10.000-19.999 indbyggere;50 år;Kvinder;2023;129
Kalundborg;10.000-19.999 indbyggere;55 år;Mænd;2023;128
Kalundborg;10.000-19.999 indbyggere;55 år;Kvinder;2023;135
Kalundborg;10.000-19.999 indbyggere;60 år;Mænd;2023;114
Kalundborg;10.000-19.999 indbyggere;60 år;Kvinder;2023;126
Kalundborg;5.000-9.999 indbyggere;20 år;Mænd;2023;0
Kalundborg;5.000-9.999 indbyggere;20 år;Kvinder;2023;0
Kalundborg;5.000-9.999 indbyggere;25 år;Mænd;2023;0
Kalundborg;5.000-9.999 indbyggere;25 år;Kvinder;2023;0
Kalundborg;5.000-9.999 indbyggere;30 år;Mænd;2023;0
Kalundborg;5.000-9.999 indbyggere;30 år;Kvinder;2023;0
Kalundborg;5.000-9.999 indbyggere;35 år;Mænd;2023;0
Kalundborg;5.000-9.999 indbyggere;35 år;Kvinder;2023;0
Kalundborg;5.000-9.999 indbyggere;40 år;Mænd;2023;0
Kalundborg;5.000-9.999 indbyggere;40 år;Kvinder;2023;0
Kalundborg;5.000-9.999 indbyggere;45 år;Mænd;2023;0
Kalundborg;5.000-9.999 indbyggere;45 år;Kvinder;2023;0
Kalundborg;5.000-9.999 indbyggere;50 år;Mænd;2023;0
Kalundborg;5.000-9.999 indbyggere;50 år;Kvinder;2023;0
Kalundborg;5.000-9.999 indbyggere;55 år;Mænd;2023;0
Kalundborg;5.000-9.999 indbyggere;55 år;Kvinder;2023;0
Kalundborg;5.000-9.999 indbyggere;60 år;Mænd;2023;0
Kalundborg;5.000-9.999 indbyggere;60 år;Kvinder;2023;0
Kalundborg;2.000-4.999 indbyggere;20 år;Mænd;2023;54
Kalundborg;2.000-4.999 indbyggere;20 år;Kvinder;2023;49
Kalundborg;2.000-4.999 indbyggere;25 år;Mænd;2023;35
Kalundborg;2.000-4.999 indbyggere;25 år;Kvinder;2023;32
Kalundborg;2.000-4.999 indbyggere;30 år;Mænd;2023;47
Kalundborg;2.000-4.999 indbyggere;30 år;Kvinder;2023;60
Kalundborg;2.000-4.999 indbyggere;35 år;Mænd;2023;50
Kalundborg;2.000-4.999 indbyggere;35 år;Kvinder;2023;44
Kalundborg;2.000-4.999 indbyggere;40 år;Mænd;2023;41
Kalundborg;2.000-4.999 indbyggere;40 år;Kvinder;2023;45
Kalundborg;2.000-4.999 indbyggere;45 år;Mænd;2023;46
Kalundborg;2.000-4.999 indbyggere;45 år;Kvinder;2023;49
Kalundborg;2.000-4.999 indbyggere;50 år;Mænd;2023;60
Kalundborg;2.000-4.999 indbyggere;50 år;Kvinder;2023;61
Kalundborg;2.000-4.999 indbyggere;55 år;Mænd;2023;61
Kalundborg;2.000-4.999 indbyggere;55 år;Kvinder;2023;71
Kalundborg;2.000-4.999 indbyggere;60 år;Mænd;2023;59
Kalundborg;2.000-4.999 indbyggere;60 år;Kvinder;2023;68
Kalundborg;1.000-1.999 indbyggere;20 år;Mænd;2023;11
Kalundborg;1.000-1.999 indbyggere;20 år;Kvinder;2023;8
Kalundborg;1.000-1.999 indbyggere;25 år;Mænd;2023;9
Kalundborg;1.000-1.999 indbyggere;25 år;Kvinder;2023;6
Kalundborg;1.000-1.999 indbyggere;30 år;Mænd;2023;10
Kalundborg;1.000-1.999 indbyggere;30 år;Kvinder;2023;4
Kalundborg;1.000-1.999 indbyggere;35 år;Mænd;2023;11
Kalundborg;1.000-1.999 indbyggere;35 år;Kvinder;2023;9
Kalundborg;1.000-1.999 indbyggere;40 år;Mænd;2023;4
Kalundborg;1.000-1.999 indbyggere;40 år;Kvinder;2023;13
Kalundborg;1.000-1.999 indbyggere;45 år;Mænd;2023;14
Kalundborg;1.000-1.999 indbyggere;45 år;Kvinder;2023;9
Kalundborg;1.000-1.999 indbyggere;50 år;Mænd;2023;13
Kalundborg;1.000-1.999 indbyggere;50 år;Kvinder;2023;11
Kalundborg;1.000-1.999 indbyggere;55 år;Mænd;2023;11
Kalundborg;1.000-1.999 indbyggere;55 år;Kvinder;2023;10
Kalundborg;1.000-1.999 indbyggere;60 år;Mænd;2023;10
Kalundborg;1.000-1.999 indbyggere;60 år;Kvinder;2023;17
Kalundborg;500-999 indbyggere;20 år;Mænd;2023;21
Kalundborg;500-999 indbyggere;20 år;Kvinder;2023;16
Kalundborg;500-999 indbyggere;25 år;Mænd;2023;21
Kalundborg;500-999 indbyggere;25 år;Kvinder;2023;18
Kalundborg;500-999 indbyggere;30 år;Mænd;2023;18
Kalundborg;500-999 indbyggere;30 år;Kvinder;2023;24
Kalundborg;500-999 indbyggere;35 år;Mænd;2023;20
Kalundborg;500-999 indbyggere;35 år;Kvinder;2023;25
Kalundborg;500-999 indbyggere;40 år;Mænd;2023;15
Kalundborg;500-999 indbyggere;40 år;Kvinder;2023;25
Kalundborg;500-999 indbyggere;45 år;Mænd;2023;33
Kalundborg;500-999 indbyggere;45 år;Kvinder;2023;26
Kalundborg;500-999 indbyggere;50 år;Mænd;2023;38
Kalundborg;500-999 indbyggere;50 år;Kvinder;2023;40
Kalundborg;500-999 indbyggere;55 år;Mænd;2023;37
Kalundborg;500-999 indbyggere;55 år;Kvinder;2023;35
Kalundborg;500-999 indbyggere;60 år;Mænd;2023;34
Kalundborg;500-999 indbyggere;60 år;Kvinder;2023;35
Kalundborg;250-499 indbyggere;20 år;Mænd;2023;8
Kalundborg;250-499 indbyggere;20 år;Kvinder;2023;9
Kalundborg;250-499 indbyggere;25 år;Mænd;2023;12
Kalundborg;250-499 indbyggere;25 år;Kvinder;2023;5
Kalundborg;250-499 indbyggere;30 år;Mænd;2023;20
Kalundborg;250-499 indbyggere;30 år;Kvinder;2023;12
Kalundborg;250-499 indbyggere;35 år;Mænd;2023;9
Kalundborg;250-499 indbyggere;35 år;Kvinder;2023;10
Kalundborg;250-499 indbyggere;40 år;Mænd;2023;5
Kalundborg;250-499 indbyggere;40 år;Kvinder;2023;12
Kalundborg;250-499 indbyggere;45 år;Mænd;2023;20
Kalundborg;250-499 indbyggere;45 år;Kvinder;2023;23
Kalundborg;250-499 indbyggere;50 år;Mænd;2023;19
Kalundborg;250-499 indbyggere;50 år;Kvinder;2023;15
Kalundborg;250-499 indbyggere;55 år;Mænd;2023;24
Kalundborg;250-499 indbyggere;55 år;Kvinder;2023;19
Kalundborg;250-499 indbyggere;60 år;Mænd;2023;35
Kalundborg;250-499 indbyggere;60 år;Kvinder;2023;20
Kalundborg;200-249 indbyggere;20 år;Mænd;2023;5
Kalundborg;200-249 indbyggere;20 år;Kvinder;2023;5
Kalundborg;200-249 indbyggere;25 år;Mænd;2023;2
Kalundborg;200-249 indbyggere;25 år;Kvinder;2023;1
Kalundborg;200-249 indbyggere;30 år;Mænd;2023;6
Kalundborg;200-249 indbyggere;30 år;Kvinder;2023;3
Kalundborg;200-249 indbyggere;35 år;Mænd;2023;4
Kalundborg;200-249 indbyggere;35 år;Kvinder;2023;2
Kalundborg;200-249 indbyggere;40 år;Mænd;2023;3
Kalundborg;200-249 indbyggere;40 år;Kvinder;2023;3
Kalundborg;200-249 indbyggere;45 år;Mænd;2023;2
Kalundborg;200-249 indbyggere;45 år;Kvinder;2023;0
Kalundborg;200-249 indbyggere;50 år;Mænd;2023;7
Kalundborg;200-249 indbyggere;50 år;Kvinder;2023;2
Kalundborg;200-249 indbyggere;55 år;Mænd;2023;5
Kalundborg;200-249 indbyggere;55 år;Kvinder;2023;8
Kalundborg;200-249 indbyggere;60 år;Mænd;2023;6
Kalundborg;200-249 indbyggere;60 år;Kvinder;2023;8
Kalundborg;Landdistrikter;20 år;Mænd;2023;57
Kalundborg;Landdistrikter;20 år;Kvinder;2023;49
Kalundborg;Landdistrikter;25 år;Mænd;2023;47
Kalundborg;Landdistrikter;25 år;Kvinder;2023;51
Kalundborg;Landdistrikter;30 år;Mænd;2023;77
Kalundborg;Landdistrikter;30 år;Kvinder;2023;65
Kalundborg;Landdistrikter;35 år;Mænd;2023;74
Kalundborg;Landdistrikter;35 år;Kvinder;2023;77
Kalundborg;Landdistrikter;40 år;Mænd;2023;74
Kalundborg;Landdistrikter;40 år;Kvinder;2023;74
Kalundborg;Landdistrikter;45 år;Mænd;2023;99
Kalundborg;Landdistrikter;45 år;Kvinder;2023;74
Kalundborg;Landdistrikter;50 år;Mænd;2023;114
Kalundborg;Landdistrikter;50 år;Kvinder;2023;91
Kalundborg;Landdistrikter;55 år;Mænd;2023;123
Kalundborg;Landdistrikter;55 år;Kvinder;2023;111
Kalundborg;Landdistrikter;60 år;Mænd;2023;128
Kalundborg;Landdistrikter;60 år;Kvinder;2023;120
Kalundborg;Uden fast bopæl;20 år;Mænd;2023;3
Kalundborg;Uden fast bopæl;20 år;Kvinder;2023;0
Kalundborg;Uden fast bopæl;25 år;Mænd;2023;1
Kalundborg;Uden fast bopæl;25 år;Kvinder;2023;1
Kalundborg;Uden fast bopæl;30 år;Mænd;2023;2
Kalundborg;Uden fast bopæl;30 år;Kvinder;2023;2
Kalundborg;Uden fast bopæl;35 år;Mænd;2023;3
Kalundborg;Uden fast bopæl;35 år;Kvinder;2023;0
Kalundborg;Uden fast bopæl;40 år;Mænd;2023;5
Kalundborg;Uden fast bopæl;40 år;Kvinder;2023;2
Kalundborg;Uden fast bopæl;45 år;Mænd;2023;1
Kalundborg;Uden fast bopæl;45 år;Kvinder;2023;2
Kalundborg;Uden fast bopæl;50 år;Mænd;2023;0
Kalundborg;Uden fast bopæl;50 år;Kvinder;2023;1
Kalundborg;Uden fast bopæl;55 år;Mænd;2023;2
Kalundborg;Uden fast bopæl;55 år;Kvinder;2023;0
Kalundborg;Uden fast bopæl;60 år;Mænd;2023;1
Kalundborg;Uden fast bopæl;60 år;Kvinder;2023;0
Lolland;Hovedstadsområdet;20 år;Mænd;2023;0
Lolland;Hovedstadsområdet;20 år;Kvinder;2023;0
